,Order ID,Order Status,Category Name,Total Cost Price,Total Price,Sub Total,Payment Method,Customer ID,Redeemed Loyalty Points,Consumed Loyalty Points,Last Used Platform,Created At,Loyalty Points,Task_ID,Task_Type,Rating,Grossmargin,net_revenue,COMPLETED,DISPATCHED,ORDERED,Salt & Seasoning,Vegetables,Rice & Cereals,Cooking Fat & Oil,Noodles & Spaghetti,Packaging,Beverages,Spreads,Cleaning & Hygiene,Beer & Bitters,Wine
656,10808526,CANCELLED,Cooking Fat & Oil,8000,9000,9000,CASH,4588145,200,-,WEB,2021-11-21T15:41:40.000Z,1139,359830498,Delivery,0,3.70144877604508,33313.03898440572,0,0,0,0,0,1,0,0,0,0,0,0,0,0
657,10754130,COMPLETED,Rice & Cereals,29000,35000,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,0,1,0,0,0,0
658,10754130,COMPLETED,Rice & Cereals,29000,35000,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,0,1,0,0,0,0
659,10754130,COMPLETED,Rice & Cereals,29000,35000,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,0,1,0,0,0,0
660,10754130,COMPLETED,Packaging,6000,6500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
661,10754130,COMPLETED,Packaging,6000,6500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
662,10754130,COMPLETED,Packaging,6000,6500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
663,10754130,COMPLETED,Packaging,5000,5500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
664,10754130,COMPLETED,Packaging,5000,5500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
665,10754130,COMPLETED,Packaging,5000,5500,47000,CASH,4588145,-,94,WEB,2021-11-21T15:41:40.000Z,1139,358868358,Delivery,0,3.70144877604508,173968.09247411875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
666,10753728,CANCELLED,Rice & Cereals,29000,35000,35000,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,358854783,Delivery,0,3.70144877604508,129550.7071615778,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667,10717220,COMPLETED,Cooking Fat & Oil,8000,9000,9000,CASH,4588145,-,18,WEB,2021-11-21T15:41:40.000Z,1139,358022975,Delivery,0,3.70144877604508,33313.03898440572,1,0,0,0,0,1,0,0,0,0,0,0,0,0
668,10709580,COMPLETED,Flour & Sugar,20450,20850,20850,CASH,4588145,-,41,WEB,2021-11-21T15:41:40.000Z,1139,357828613,Delivery,0,3.70144877604508,77175.20698053991,1,0,0,0,0,0,1,0,0,0,0,0,0,0
669,10709263,COMPLETED,Beverages,12000,14500,14500,CASH,4588145,-,29,WEB,2021-11-21T15:41:40.000Z,1139,357824520,Delivery,0,3.70144877604508,53671.00725265366,1,0,0,1,0,0,0,0,0,0,0,0,0,0
670,10686435,COMPLETED,Beverages,12000,13200,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
671,10686435,COMPLETED,Beverages,12000,13200,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
672,10686435,COMPLETED,Beverages,12000,13200,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
673,10686435,COMPLETED,Beverages,12000,13200,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
674,10686435,COMPLETED,Beverages,6000,6600,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
675,10686435,COMPLETED,Beverages,6000,6600,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
676,10686435,COMPLETED,Beverages,6000,6600,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
677,10686435,COMPLETED,Beverages,6000,6600,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,1,0,0,0,0,0,0,0,0,0,0
678,10686435,COMPLETED,Rice & Cereals,25500,26750,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,1,0,0,0,0
679,10686435,COMPLETED,Rice & Cereals,25500,26750,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,1,0,0,0,0
680,10686435,COMPLETED,Rice & Cereals,25500,26750,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,1,0,0,0,0
681,10686435,COMPLETED,Rice & Cereals,25500,26750,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,1,0,0,0,0
682,10686435,COMPLETED,Spreads,51600,54150,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,0,0,1,0,0
683,10686435,COMPLETED,Spreads,51600,54150,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,0,0,1,0,0
684,10686435,COMPLETED,Spreads,51600,54150,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,0,0,1,0,0
685,10686435,COMPLETED,Spreads,51600,54150,100700,CASH,4588145,200,201,WEB,2021-11-21T15:41:40.000Z,1139,357299393,Delivery,0,3.70144877604508,372735.8917477395,1,0,0,0,0,0,0,0,0,0,0,1,0,0
686,10623122,COMPLETED,Rice & Cereals,29000,35000,41600,CASH,4588145,-,83,WEB,2021-11-21T15:41:40.000Z,1139,356035635,Delivery,0,3.70144877604508,153980.26908347532,1,0,0,0,0,0,0,0,0,1,0,0,0,0
687,10623122,COMPLETED,Rice & Cereals,29000,35000,41600,CASH,4588145,-,83,WEB,2021-11-21T15:41:40.000Z,1139,356035635,Delivery,0,3.70144877604508,153980.26908347532,1,0,0,0,0,0,0,0,0,1,0,0,0,0
688,10623122,COMPLETED,Beverages,6000,6600,41600,CASH,4588145,-,83,WEB,2021-11-21T15:41:40.000Z,1139,356035635,Delivery,0,3.70144877604508,153980.26908347532,1,0,0,1,0,0,0,0,0,0,0,0,0,0
689,10623122,COMPLETED,Beverages,6000,6600,41600,CASH,4588145,-,83,WEB,2021-11-21T15:41:40.000Z,1139,356035635,Delivery,0,3.70144877604508,153980.26908347532,1,0,0,1,0,0,0,0,0,0,0,0,0,0
690,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
691,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
692,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
693,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
694,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
695,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
696,10561790,COMPLETED,Flour & Sugar,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,1,0,0,0,0,0,0,0
697,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
698,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
699,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
700,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
701,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
702,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
703,10561790,COMPLETED,Packaging,12000,13000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
704,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
705,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
706,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
707,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
708,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
709,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
710,10561790,COMPLETED,Packaging,10000,11000,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,1,0,0,0,0,0
711,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
712,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
713,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
714,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
715,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
716,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
717,10561790,COMPLETED,Spreads,52500,58350,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
718,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
719,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
720,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
721,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
722,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
723,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
725,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
726,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
727,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
728,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
729,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
730,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
731,10561790,COMPLETED,Beverages,6000,6600,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,1,0,0,0,0,0,0,0,0,0,0
732,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
733,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
734,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
735,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
736,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
737,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
738,10561790,COMPLETED,Rice & Cereals,25500,26750,133300,CASH,4588145,500,266,WEB,2021-11-21T15:41:40.000Z,1139,354597585,Delivery,0,3.70144877604508,493403.12184680917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,10551953,COMPLETED,Cooking Fat & Oil,8000,9000,44000,CASH,4588145,-,88,WEB,2021-11-21T15:41:40.000Z,1139,354372601,Delivery,0,3.70144877604508,162863.74614598352,1,0,0,0,0,1,0,0,0,0,0,0,0,0
740,10551953,COMPLETED,Cooking Fat & Oil,8000,9000,44000,CASH,4588145,-,88,WEB,2021-11-21T15:41:40.000Z,1139,354372601,Delivery,0,3.70144877604508,162863.74614598352,1,0,0,0,0,1,0,0,0,0,0,0,0,0
741,10551953,COMPLETED,Rice & Cereals,29000,35000,44000,CASH,4588145,-,88,WEB,2021-11-21T15:41:40.000Z,1139,354372601,Delivery,0,3.70144877604508,162863.74614598352,1,0,0,0,0,0,0,0,0,1,0,0,0,0
742,10551953,COMPLETED,Rice & Cereals,29000,35000,44000,CASH,4588145,-,88,WEB,2021-11-21T15:41:40.000Z,1139,354372601,Delivery,0,3.70144877604508,162863.74614598352,1,0,0,0,0,0,0,0,0,1,0,0,0,0
743,10551762,CANCELLED,Rice & Cereals,29000,35000,43400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354366376,Delivery,0,3.70144877604508,160642.87688035646,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744,10551762,CANCELLED,Rice & Cereals,29000,35000,43400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354366376,Delivery,0,3.70144877604508,160642.87688035646,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745,10551762,CANCELLED,Cooking Fat & Oil,8000,8400,43400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354366376,Delivery,0,3.70144877604508,160642.87688035646,0,0,0,0,0,1,0,0,0,0,0,0,0,0
746,10551762,CANCELLED,Cooking Fat & Oil,8000,8400,43400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354366376,Delivery,0,3.70144877604508,160642.87688035646,0,0,0,0,0,1,0,0,0,0,0,0,0,0
747,10551663,CANCELLED,Rice & Cereals,28000,30000,38400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354362451,Delivery,0,3.70144877604508,142135.63300013106,0,0,0,0,0,0,0,0,0,1,0,0,0,0
748,10551663,CANCELLED,Rice & Cereals,28000,30000,38400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354362451,Delivery,0,3.70144877604508,142135.63300013106,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749,10551663,CANCELLED,Cooking Fat & Oil,8000,8400,38400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354362451,Delivery,0,3.70144877604508,142135.63300013106,0,0,0,0,0,1,0,0,0,0,0,0,0,0
750,10551663,CANCELLED,Cooking Fat & Oil,8000,8400,38400,CASH,4588145,500,-,WEB,2021-11-21T15:41:40.000Z,1139,354362451,Delivery,0,3.70144877604508,142135.63300013106,0,0,0,0,0,1,0,0,0,0,0,0,0,0
751,10496966,COMPLETED,Beverages,12000,13200,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
752,10496966,COMPLETED,Beverages,12000,13200,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
753,10496966,COMPLETED,Beverages,12000,13200,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
754,10496966,COMPLETED,Beverages,6000,6600,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
755,10496966,COMPLETED,Beverages,6000,6600,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
756,10496966,COMPLETED,Beverages,6000,6600,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,1,0,0,0,0,0,0,0,0,0,0
757,10496966,COMPLETED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,0,0,1,0,0,0,0,0,0,0,0
758,10496966,COMPLETED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,0,0,1,0,0,0,0,0,0,0,0
759,10496966,COMPLETED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,56,WEB,2021-11-21T15:41:40.000Z,1139,353295953,Delivery,0,3.70144877604508,104380.85548447125,1,0,0,0,0,1,0,0,0,0,0,0,0,0
760,10496875,CANCELLED,Beverages,12000,13200,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
761,10496875,CANCELLED,Beverages,12000,13200,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
762,10496875,CANCELLED,Beverages,12000,13200,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,10496875,CANCELLED,Beverages,6000,6600,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,10496875,CANCELLED,Beverages,6000,6600,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,10496875,CANCELLED,Beverages,6000,6600,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766,10496875,CANCELLED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
767,10496875,CANCELLED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
768,10496875,CANCELLED,Cooking Fat & Oil,8000,8400,28200,CASH,4588145,-,-,WEB,2021-11-21T15:41:40.000Z,1139,353293228,Delivery,0,3.70144877604508,104380.85548447125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
769,10450806,COMPLETED,Rice & Cereals,29000,35000,43400,CASH,4588145,100,86,WEB,2021-11-21T15:41:40.000Z,1139,352203882,Delivery,0,3.70144877604508,160642.87688035646,1,0,0,0,0,0,0,0,0,1,0,0,0,0
